data,confidence,fold
test-ID,0.9984567,8
test-ID,0.98258257,8
test-ID,0.39251968,8
test-ID,0.48485115,8
test-ID,0.9262959,8
test-ID,0.9748712,8
test-ID,0.70056,8
test-ID,0.8238275,8
test-ID,0.9953957,8
test-ID,0.65907115,8
test-ID,0.9991271,8
test-ID,0.6088808,8
test-ID,0.53748065,8
test-ID,0.8950537,8
test-ID,0.7067048,8
test-ID,0.575744,8
test-ID,0.96289563,8
test-ID,0.9968328,8
test-ID,0.9991366,8
test-ID,0.89382243,8
test-ID,0.9971433,8
test-ID,0.99829286,8
test-ID,0.9941315,8
test-ID,0.8237581,8
test-ID,0.9990371,8
test-ID,0.9910074,8
test-ID,0.99953467,8
test-ID,0.83742684,8
test-ID,0.969814,8
test-ID,0.99938637,8
test-ID,0.9958475,8
test-ID,0.8905796,8
test-ID,0.99986964,8
test-ID,0.9991039,8
test-ID,0.42240977,8
test-ID,0.9947216,8
test-ID,0.6879734,8
test-ID,0.37012786,8
test-ID,0.9834087,8
test-ID,0.39525276,8
test-ID,0.99818796,8
test-ID,0.9480396,8
test-ID,0.35273954,8
test-ID,0.99784666,8
test-ID,0.8438717,8
test-ID,0.7225512,8
test-ID,0.9884322,8
test-ID,0.89773107,8
test-ID,0.9997498,8
test-ID,0.6184879,8
test-ID,0.886859,8
test-ID,0.9396302,8
test-ID,0.9865128,8
test-ID,0.9574655,8
test-ID,0.5966569,8
test-ID,0.57415485,8
test-ID,0.9974265,8
test-ID,0.996401,8
test-ID,0.29788098,8
test-ID,0.40825695,8
test-ID,0.9103259,8
test-ID,0.3286571,8
test-ID,0.99926656,8
test-ID,0.69605356,8
test-ID,0.9862541,8
test-ID,0.9827405,8
test-ID,0.69780064,8
test-ID,0.9710536,8
test-ID,0.8030741,8
test-ID,0.98854095,8
test-ID,0.5043424,8
test-ID,0.9692062,8
test-ID,0.99179775,8
test-ID,0.81965417,8
test-ID,0.39597183,8
test-ID,0.99632347,8
test-ID,0.6797424,8
test-ID,0.9782245,8
test-ID,0.7328505,8
test-ID,0.998778,8
test-ID,0.57526594,8
test-ID,0.9792292,8
test-ID,0.9917682,8
test-ID,0.5852238,8
test-ID,0.44760877,8
test-ID,0.94705486,8
test-ID,0.99969757,8
test-ID,0.6385349,8
test-ID,0.98412406,8
test-ID,0.99585605,8
test-ID,0.36697233,8
test-ID,0.3395076,8
test-ID,0.9989601,8
test-ID,0.99637675,8
test-ID,0.8180577,8
test-ID,0.99957234,8
test-ID,0.9986821,8
test-ID,0.9903133,8
test-ID,0.8152837,8
test-ID,0.967891,8
test-ID,0.5585264,8
test-ID,0.50646394,8
test-ID,0.9749652,8
test-ID,0.9227589,8
test-ID,0.37883216,8
test-ID,0.8966383,8
test-ID,0.24119353,8
test-ID,0.95355445,8
test-ID,0.9982557,8
test-ID,0.662221,8
test-ID,0.9915141,8
test-ID,0.74075234,8
test-ID,0.856634,8
test-ID,0.9391736,8
test-ID,0.9996912,8
test-ID,0.93333185,8
test-ID,0.9961442,8
test-ID,0.9034315,8
test-ID,0.99976254,8
test-ID,0.9958478,8
test-ID,0.97974193,8
test-ID,0.76999307,8
test-ID,0.6910964,8
test-ID,0.99918413,8
test-ID,0.97509634,8
test-ID,0.93090284,8
test-ID,0.98111486,8
test-ID,0.3875538,8
test-ID,0.98671687,8
test-ID,0.9992617,8
test-ID,0.96299297,8
test-ID,0.15837467,8
test-ID,0.9348362,8
test-ID,0.85748947,8
test-ID,0.99916047,8
test-ID,0.54279995,8
test-ID,0.9933269,8
test-ID,0.42072937,8
test-ID,0.9949534,8
test-ID,0.9976714,8
test-ID,0.94161594,8
test-ID,0.69425046,8
test-ID,0.9981899,8
test-ID,0.8940292,8
test-ID,0.9987572,8
test-ID,0.99093187,8
test-ID,0.9892976,8
test-ID,0.5591962,8
test-ID,0.5736412,8
test-ID,0.97430694,8
test-ID,0.88295686,8
test-ID,0.42776525,8
test-ID,0.48048073,8
test-ID,0.956932,8
test-ID,0.43529147,8
test-ID,0.733137,8
test-ID,0.99754167,8
test-ID,0.99337727,8
test-ID,0.71466476,8
test-ID,0.31462848,8
test-ID,0.8447275,8
test-ID,0.902265,8
test-ID,0.23035622,8
test-ID,0.93247896,8
test-ID,0.43180272,8
test-ID,0.997527,8
test-ID,0.4084775,8
test-ID,0.98673594,8
test-ID,0.8937912,8
test-ID,0.9877089,8
test-ID,0.9991726,8
test-ID,0.7473152,8
test-ID,0.99951315,8
test-ID,0.44980413,8
test-ID,0.8240571,8
test-ID,0.9909928,8
test-ID,0.99764264,8
test-ID,0.4149661,8
test-ID,0.9931363,8
test-ID,0.9594226,8
test-ID,0.99622333,8
test-ID,0.78900564,8
test-ID,0.7897801,8
test-ID,0.93012846,8
test-ID,0.9819913,8
test-ID,0.87937546,8
test-ID,0.9984863,8
test-ID,0.28296494,8
test-ID,0.49549693,8
test-ID,0.97836936,8
test-ID,0.9060109,8
test-ID,0.88106775,8
test-ID,0.98528063,8
test-ID,0.50608605,8
test-ID,0.099204764,8
test-ID,0.99863046,8
test-ID,0.9714204,8
test-ID,0.5689576,8
test-ID,0.99935234,8
test-ID,0.7339115,8
test-ID,0.761572,8
test-ID,0.81232095,8
test-ID,0.9864689,8
test-ID,0.83334565,8
test-ID,0.96653676,8
test-ID,0.8015963,8
test-ID,0.9119374,8
test-ID,0.99484134,8
test-ID,0.7062651,8
test-ID,0.98179364,8
test-ID,0.9843952,8
test-ID,0.40473258,8
test-ID,0.72738016,8
test-ID,0.39760524,8
test-ID,0.9855955,8
test-ID,0.8151513,8
test-ID,0.9980709,8
test-ID,0.7562934,8
test-ID,0.93156004,8
test-ID,0.9895175,8
test-ID,0.99215084,8
test-ID,0.9850253,8
test-ID,0.9916934,8
test-ID,0.97078806,8
test-ID,0.81464994,8
test-ID,0.99658066,8
test-ID,0.95283866,8
test-ID,0.9566544,8
test-ID,0.9496674,8
test-ID,0.972426,8
test-ID,0.8755671,8
test-ID,0.7494856,8
test-ID,0.9653479,8
test-ID,0.2774373,8
test-ID,0.26472992,8
test-ID,0.82333434,8
test-ID,0.9812757,8
test-ID,0.61171687,8
test-ID,0.9592087,8
test-ID,0.9714879,8
test-ID,0.66866785,8
test-ID,0.9977461,8
test-ID,0.95430577,8
test-ID,0.4377289,8
test-ID,0.9944922,8
test-ID,0.5322231,8
test-ID,0.99560565,8
test-ID,0.5759896,8
test-ID,0.5458523,8
test-ID,0.57952696,8
test-ID,0.35059518,8
test-ID,0.9892663,8
test-ID,0.93071866,8
test-ID,0.89879525,8
test-ID,0.9975858,8
test-ID,0.22443964,8
test-ID,0.19399086,8
test-ID,0.9236768,8
test-ID,0.56976026,8
test-ID,0.88549143,8
test-ID,0.3652872,8
test-ID,0.9797232,8
test-ID,0.6019982,8
test-ID,0.66155404,8
test-ID,0.96634924,8
test-OOD,0.26275402,8
test-OOD,0.42188272,8
test-OOD,0.5990468,8
test-OOD,0.5350151,8
test-OOD,0.99085164,8
test-OOD,0.38997397,8
test-OOD,0.17166765,8
test-OOD,0.672096,8
test-OOD,0.42440176,8
test-OOD,0.63149977,8
test-OOD,0.62425405,8
test-OOD,0.4701516,8
test-OOD,0.21711515,8
test-OOD,0.3936328,8
test-OOD,0.31585866,8
test-OOD,0.5068456,8
test-OOD,0.2625626,8
test-OOD,0.5084217,8
test-OOD,0.23777628,8
test-OOD,0.3393446,8
test-OOD,0.61673254,8
test-OOD,0.34800297,8
test-OOD,0.72205836,8
test-OOD,0.52798873,8
test-OOD,0.3081209,8
test-OOD,0.79462326,8
test-OOD,0.6088117,8
test-OOD,0.076241955,8
test-OOD,0.25433865,8
test-OOD,0.316774,8
test-OOD,0.9342439,8
test-OOD,0.37332898,8
test-OOD,0.7762975,8
test-OOD,0.53882635,8
test-OOD,0.105637476,8
test-OOD,0.16629791,8
test-OOD,0.57717156,8
test-OOD,0.7861818,8
test-OOD,0.80125654,8
test-OOD,0.9860781,8
test-OOD,0.67295396,8
test-OOD,0.23345315,8
test-OOD,0.27081946,8
test-OOD,0.78551674,8
test-OOD,0.56247526,8
test-OOD,0.3277436,8
test-OOD,0.9141145,8
test-OOD,0.97034025,8
test-OOD,0.25647607,8
test-OOD,0.81637,8
test-OOD,0.97949255,8
test-OOD,0.61778873,8
test-OOD,0.92428637,8
test-OOD,0.9135855,8
test-OOD,0.95255697,8
test-OOD,0.66569453,8
test-OOD,0.9612858,8
test-OOD,0.9673664,8
test-OOD,0.9139783,8
test-OOD,0.96900517,8
test-OOD,0.74290663,8
test-OOD,0.9556288,8
test-OOD,0.83353436,8
test-OOD,0.15108241,8
test-OOD,0.15302172,8
test-OOD,0.9128267,8
test-OOD,0.41483894,8
test-OOD,0.1811768,8
test-OOD,0.16869077,8
test-OOD,0.569595,8
test-OOD,0.79868025,8
test-OOD,0.3076018,8
test-OOD,0.34280324,8
test-OOD,0.6646488,8
test-OOD,0.30993792,8
test-OOD,0.27414185,8
test-OOD,0.9069279,8
test-OOD,0.38369977,8
test-OOD,0.683452,8
test-OOD,0.6276867,8
test-OOD,0.48285627,8
test-OOD,0.24127418,8
test-OOD,0.30658638,8
test-OOD,0.54140264,8
test-OOD,0.60768175,8
test-OOD,0.12404846,8
test-OOD,0.24235272,8
test-OOD,0.70113456,8
test-OOD,0.5628293,8
test-OOD,0.49093193,8
test-OOD,0.9375291,8
test-OOD,0.34569666,8
test-OOD,0.23715167,8
test-OOD,0.77843916,8
test-OOD,0.58522826,8
test-OOD,0.3868323,8
test-OOD,0.32160544,8
test-OOD,0.3381735,8
test-OOD,0.69634736,8
test-OOD,0.32920823,8
test-OOD,0.48824832,8
test-OOD,0.23902008,8
test-OOD,0.70262694,8
test-OOD,0.1885718,8
test-OOD,0.8986168,8
test-OOD,0.36316767,8
test-OOD,0.95820725,8
test-OOD,0.1619544,8
test-OOD,0.35153478,8
test-OOD,0.7238957,8
test-OOD,0.43995142,8
test-OOD,0.7337875,8
test-OOD,0.7993335,8
test-OOD,0.5988424,8
test-OOD,0.6101263,8
test-OOD,0.61850977,8
test-OOD,0.6607043,8
test-OOD,0.93740433,8
test-OOD,0.93441296,8
test-OOD,0.81761956,8
test-OOD,0.23174031,8
test-OOD,0.62695336,8
test-OOD,0.82422763,8
test-OOD,0.8678249,8
test-OOD,0.40524974,8
test-OOD,0.7020819,8
test-OOD,0.32832667,8
test-OOD,0.9520349,8
test-OOD,0.32486707,8
test-OOD,0.71782655,8
test-OOD,0.69217384,8
test-OOD,0.94762677,8
test-OOD,0.8693999,8
test-OOD,0.8999855,8
test-OOD,0.5954322,8
test-OOD,0.77915734,8
test-OOD,0.1633455,8
test-OOD,0.34586608,8
test-OOD,0.22307841,8
test-OOD,0.6154597,8
test-OOD,0.7338959,8
test-OOD,0.3575012,8
test-OOD,0.88242173,8
test-OOD,0.99045634,8
test-OOD,0.16682221,8
test-OOD,0.87526566,8
test-OOD,0.27828988,8
test-OOD,0.5472609,8
test-OOD,0.6192274,8
test-OOD,0.37135935,8
test-OOD,0.32426536,8
test-OOD,0.60625285,8
test-OOD,0.6970409,8
test-OOD,0.41975147,8
test-OOD,0.84445775,8
test-OOD,0.6585508,8
test-OOD,0.3393285,8
test-OOD,0.82213986,8
test-OOD,0.4088729,8
test-OOD,0.8549534,8
test-OOD,0.8310218,8
test-OOD,0.58365786,8
test-OOD,0.4052487,8
test-OOD,0.45669124,8
test-OOD,0.9657419,8
test-OOD,0.3463891,8
test-OOD,0.19929276,8
test-OOD,0.49323738,8
test-OOD,0.91000074,8
test-OOD,0.6545821,8
test-OOD,0.79723597,8
test-OOD,0.5424769,8
test-OOD,0.45935088,8
test-OOD,0.35785958,8
test-OOD,0.7574756,8
test-OOD,0.6691921,8
test-OOD,0.5119246,8
test-OOD,0.8106365,8
test-OOD,0.1604964,8
test-OOD,0.57580703,8
test-OOD,0.48071468,8
test-OOD,0.48192537,8
test-OOD,0.99629605,8
test-OOD,0.06877145,8
test-OOD,0.39094836,8
test-OOD,0.24663618,8
test-OOD,0.26232836,8
test-OOD,0.79436314,8
test-OOD,0.45146272,8
test-OOD,0.16350804,8
test-OOD,0.56559443,8
test-OOD,0.931808,8
test-OOD,0.6729919,8
test-OOD,0.794363,8
test-OOD,0.63611317,8
test-OOD,0.90760237,8
test-OOD,0.89629364,8
test-OOD,0.2442118,8
test-OOD,0.97634816,8
test-OOD,0.73654854,8
test-OOD,0.37004882,8
test-OOD,0.4310509,8
test-OOD,0.8569532,8
test-OOD,0.44424325,8
test-OOD,0.6105627,8
test-OOD,0.55604494,8
test-OOD,0.7643825,8
test-OOD,0.3154096,8
test-OOD,0.91202676,8
test-OOD,0.91975975,8
test-OOD,0.8498391,8
test-OOD,0.96981525,8
test-OOD,0.63260365,8
test-OOD,0.18398689,8
test-OOD,0.28418693,8
test-OOD,0.26516715,8
test-OOD,0.11244373,8
test-OOD,0.15510546,8
test-OOD,0.14530817,8
test-OOD,0.42728543,8
test-OOD,0.69351923,8
test-OOD,0.5505179,8
test-OOD,0.47054535,8
test-OOD,0.41013592,8
test-OOD,0.5912347,8
test-OOD,0.7764739,8
test-OOD,0.79925525,8
test-OOD,0.48054224,8
test-OOD,0.9993446,8
test-OOD,0.9017292,8
test-OOD,0.9061649,8
test-OOD,0.45596346,8
test-OOD,0.89699817,8
test-OOD,0.34930712,8
test-OOD,0.3001281,8
test-OOD,0.90364367,8
test-OOD,0.20464084,8
test-OOD,0.33046156,8
test-OOD,0.47560692,8
test-OOD,0.93667424,8
test-OOD,0.5016537,8
test-OOD,0.8304148,8
test-OOD,0.5307354,8
test-OOD,0.19566947,8
test-OOD,0.6954455,8
test-OOD,0.93510336,8
test-OOD,0.57893103,8
test-OOD,0.81197906,8
test-OOD,0.18529175,8
test-OOD,0.33834338,8
test-OOD,0.7818038,8
test-OOD,0.6935463,8
test-OOD,0.72333324,8
test-OOD,0.9075231,8
test-OOD,0.55866325,8
test-OOD,0.9107672,8
test-OOD,0.5504232,8
test-OOD,0.8657425,8
test-OOD,0.49180722,8
test-OOD,0.5306358,8
test-OOD,0.45442694,8
test-OOD,0.5616531,8
test-OOD,0.56608826,8
test-OOD,0.656863,8
test-OOD,0.92572534,8
test-OOD,0.19970073,8
test-OOD,0.79174036,8
test-OOD,0.41994616,8
test-OOD,0.3666173,8
test-OOD,0.74464256,8
test-OOD,0.4039294,8
test-OOD,0.7276717,8
test-OOD,0.44948184,8
test-OOD,0.3503347,8
test-OOD,0.5454855,8
test-OOD,0.4244929,8
test-OOD,0.5222121,8
test-OOD,0.86680645,8
test-OOD,0.5691519,8
test-OOD,0.6102425,8
test-OOD,0.78984094,8
test-OOD,0.30332974,8
test-OOD,0.9157344,8
test-OOD,0.19155623,8
test-OOD,0.6670487,8
test-OOD,0.52496314,8
test-OOD,0.36487573,8
test-OOD,0.55186117,8
test-OOD,0.17940255,8
test-OOD,0.40653235,8
test-OOD,0.39885804,8
test-OOD,0.40785408,8
test-OOD,0.20596257,8
test-OOD,0.6417039,8
test-OOD,0.40875167,8
test-OOD,0.78008866,8
test-OOD,0.8773441,8
test-OOD,0.296218,8
test-OOD,0.6466397,8
test-OOD,0.78246653,8
test-OOD,0.14031121,8
test-OOD,0.4337638,8
test-OOD,0.3638257,8
test-OOD,0.3194905,8
test-OOD,0.8461302,8
test-OOD,0.4373975,8
test-OOD,0.89689857,8
test-OOD,0.16478823,8
test-OOD,0.9175599,8
test-OOD,0.32925144,8
test-OOD,0.1610853,8
test-OOD,0.7872352,8
test-OOD,0.25503555,8
test-OOD,0.42744464,8
test-OOD,0.59604454,8
test-OOD,0.4110917,8
test-OOD,0.50639,8
test-OOD,0.3585937,8
test-OOD,0.38699007,8
test-OOD,0.28156912,8
test-OOD,0.33469224,8
test-OOD,0.1846326,8
test-OOD,0.395113,8
test-OOD,0.4088754,8
test-OOD,0.89254534,8
test-OOD,0.3317482,8
test-OOD,0.473644,8
test-OOD,0.6794619,8
test-OOD,0.117511064,8
test-OOD,0.2689868,8
test-OOD,0.3249628,8
test-OOD,0.1559698,8
test-OOD,0.5780078,8
test-OOD,0.16320491,8
test-OOD,0.28808275,8
test-OOD,0.6327447,8
test-OOD,0.48503703,8
test-OOD,0.35415068,8
test-OOD,0.52769303,8
test-OOD,0.39925432,8
test-OOD,0.2847158,8
test-OOD,0.65721846,8
test-OOD,0.63538104,8
test-OOD,0.14243045,8
test-OOD,0.21984385,8
test-OOD,0.17211282,8
test-OOD,0.33345842,8
test-OOD,0.59314615,8
test-OOD,0.09436956,8
test-OOD,0.909298,8
test-OOD,0.4866212,8
test-OOD,0.72129273,8
test-OOD,0.40368044,8
test-OOD,0.2839797,8
test-OOD,0.32112703,8
test-OOD,0.4802134,8
test-OOD,0.11358945,8
test-OOD,0.38030976,8
test-OOD,0.77262294,8
test-OOD,0.18194625,8
test-OOD,0.44853747,8
test-OOD,0.15635782,8
test-OOD,0.24739498,8
test-OOD,0.29036912,8
test-OOD,0.21319924,8
test-OOD,0.27623516,8
test-OOD,0.16985306,8
test-OOD,0.15028016,8
test-OOD,0.1740581,8
test-OOD,0.18602827,8
test-OOD,0.10595976,8
test-OOD,0.55417234,8
test-OOD,0.29593208,8
test-OOD,0.6628862,8
test-OOD,0.21612087,8
test-OOD,0.19362868,8
test-OOD,0.66331637,8
test-OOD,0.4231377,8
test-OOD,0.3569913,8
test-OOD,0.31115878,8
test-OOD,0.7603617,8
test-OOD,0.57726616,8
test-OOD,0.52248335,8
test-OOD,0.25074476,8
test-OOD,0.38255775,8
test-OOD,0.3484183,8
test-OOD,0.3236475,8
test-OOD,0.9449785,8
test-OOD,0.58359915,8
test-OOD,0.9474238,8
test-OOD,0.5819532,8
test-OOD,0.9107331,8
test-OOD,0.43414468,8
test-OOD,0.25589657,8
test-OOD,0.3430532,8
test-OOD,0.20064978,8
test-OOD,0.21730924,8
test-OOD,0.85552096,8
test-OOD,0.7351908,8
test-OOD,0.39730966,8
test-OOD,0.6507134,8
test-OOD,0.27096206,8
test-OOD,0.7093202,8
test-OOD,0.28372425,8
test-OOD,0.47114968,8
test-OOD,0.19653103,8
test-OOD,0.9362099,8
test-OOD,0.900037,8
test-OOD,0.71442497,8
test-OOD,0.67668104,8
test-OOD,0.61534774,8
test-OOD,0.62167674,8
test-OOD,0.46256965,8
test-OOD,0.8424291,8
test-OOD,0.67467093,8
test-OOD,0.90154284,8
test-OOD,0.96677244,8
test-OOD,0.60323703,8
test-OOD,0.6567873,8
test-OOD,0.5337191,8
test-OOD,0.14934944,8
test-OOD,0.47315544,8
test-OOD,0.954103,8
test-OOD,0.9698154,8
test-OOD,0.7051815,8
test-OOD,0.8857062,8
test-OOD,0.5116999,8
test-OOD,0.7160176,8
test-OOD,0.6017476,8
test-OOD,0.9338877,8
test-OOD,0.9612316,8
test-OOD,0.20689243,8
test-OOD,0.36483473,8
test-OOD,0.47698998,8
test-OOD,0.635295,8
test-OOD,0.31596422,8
test-OOD,0.55301374,8
test-OOD,0.9437815,8
test-OOD,0.776945,8
test-OOD,0.5133965,8
test-OOD,0.51530933,8
test-OOD,0.16842166,8
test-OOD,0.38825577,8
test-OOD,0.54818386,8
test-OOD,0.31595692,8
test-OOD,0.49301928,8
test-OOD,0.9000536,8
test-OOD,0.3061876,8
test-OOD,0.17573902,8
test-OOD,0.3330552,8
test-OOD,0.5401994,8
test-OOD,0.4049948,8
test-OOD,0.4393375,8
test-OOD,0.12724905,8
test-OOD,0.23488498,8
test-OOD,0.4141122,8
test-OOD,0.29727566,8
test-OOD,0.23474967,8
test-OOD,0.48867607,8
test-OOD,0.30515006,8
test-OOD,0.5024093,8
test-OOD,0.40764487,8
test-OOD,0.33610874,8
test-OOD,0.5287511,8
test-OOD,0.33869648,8
test-OOD,0.05843565,8
test-OOD,0.26750126,8
test-OOD,0.17428064,8
test-OOD,0.5264313,8
test-OOD,0.085300595,8
test-OOD,0.2855266,8
test-OOD,0.5765962,8
test-OOD,0.5979487,8
test-OOD,0.44637308,8
test-OOD,0.6614486,8
test-OOD,0.34405246,8
test-OOD,0.39097056,8
test-OOD,0.6839562,8
test-OOD,0.54380035,8
test-OOD,0.82127154,8
test-OOD,0.3827145,8
test-OOD,0.46956563,8
test-OOD,0.29220948,8
test-OOD,0.9408181,8
test-OOD,0.73416436,8
test-OOD,0.30139643,8
test-OOD,0.25735995,8
test-OOD,0.45325533,8
test-OOD,0.7894152,8
test-OOD,0.5063015,8
test-OOD,0.36950892,8
test-OOD,0.38119778,8
test-OOD,0.3992328,8
test-OOD,0.2642683,8
test-OOD,0.5135244,8
test-OOD,0.2852591,8
test-OOD,0.266066,8
test-OOD,0.69327,8
test-OOD,0.23338637,8
test-OOD,0.54006267,8
test-OOD,0.14687458,8
test-OOD,0.26346552,8
test-OOD,0.4746756,8
test-OOD,0.54339194,8
test-OOD,0.29325688,8
test-OOD,0.66591823,8
test-OOD,0.38549736,8
test-OOD,0.9635216,8
test-OOD,0.7661856,8
test-OOD,0.31371087,8
test-OOD,0.56062126,8
test-OOD,0.9169381,8
test-OOD,0.21950713,8
test-OOD,0.3022944,8
test-OOD,0.29410574,8
test-OOD,0.40044212,8
test-OOD,0.7610911,8
test-OOD,0.4648372,8
test-OOD,0.42945236,8
test-OOD,0.6454105,8
test-OOD,0.10182524,8
test-OOD,0.8747176,8
test-OOD,0.24246863,8
test-OOD,0.24217686,8
test-OOD,0.2659784,8
test-OOD,0.2228512,8
test-OOD,0.47410443,8
test-OOD,0.46225303,8
test-OOD,0.17227927,8
test-OOD,0.19522956,8
test-OOD,0.3072702,8
test-OOD,0.72571725,8
test-OOD,0.2304093,8
test-OOD,0.5340273,8
test-OOD,0.15188763,8
test-OOD,0.15353037,8
test-OOD,0.62652373,8
test-OOD,0.24917556,8
test-OOD,0.46669468,8
test-OOD,0.7724363,8
test-OOD,0.32772207,8
test-OOD,0.18062635,8
test-OOD,0.27646554,8
test-OOD,0.734691,8
test-OOD,0.56012964,8
test-OOD,0.8373212,8
test-OOD,0.41430807,8
test-OOD,0.42524403,8
test-OOD,0.7521874,8
test-OOD,0.84228206,8
test-OOD,0.32635152,8
test-OOD,0.6273433,8
test-OOD,0.89688444,8
test-OOD,0.22326352,8
test-OOD,0.3468974,8
test-OOD,0.17500988,8
test-OOD,0.43389612,8
test-OOD,0.40923274,8
test-OOD,0.3734628,8
test-OOD,0.7271645,8
test-OOD,0.50107527,8
test-OOD,0.37454277,8
test-OOD,0.86195076,8
test-OOD,0.72880334,8
test-OOD,0.37926608,8
test-OOD,0.79995227,8
test-OOD,0.7690462,8
test-OOD,0.29935876,8
test-OOD,0.23760645,8
test-OOD,0.2599017,8
test-OOD,0.3348744,8
test-OOD,0.39405107,8
test-OOD,0.6793798,8
test-OOD,0.30594978,8
test-OOD,0.65592873,8
test-OOD,0.18778594,8
test-OOD,0.2835145,8
test-OOD,0.73352665,8
test-OOD,0.7389301,8
test-OOD,0.5720631,8
test-OOD,0.5198388,8
test-OOD,0.3840959,8
test-OOD,0.6033212,8
test-OOD,0.34445202,8
test-OOD,0.46293402,8
test-OOD,0.4588052,8
test-OOD,0.2888147,8
test-OOD,0.33976847,8
test-OOD,0.3681299,8
test-OOD,0.28158677,8
test-OOD,0.39665982,8
test-OOD,0.48824912,8
test-OOD,0.66966796,8
test-OOD,0.18979536,8
test-OOD,0.2755349,8
test-OOD,0.96872175,8
test-OOD,0.3769887,8
test-OOD,0.41729227,8
test-OOD,0.85235417,8
test-OOD,0.39430076,8
test-OOD,0.3245364,8
test-OOD,0.33604458,8
test-OOD,0.22539453,8
test-OOD,0.4923071,8
test-OOD,0.5097487,8
test-OOD,0.089719236,8
test-OOD,0.64502823,8
test-OOD,0.4706724,8
test-OOD,0.5590603,8
test-OOD,0.82426137,8
test-OOD,0.20688409,8
test-OOD,0.8684527,8
test-OOD,0.5019232,8
test-OOD,0.7322765,8
test-OOD,0.4053772,8
test-OOD,0.5569059,8
test-OOD,0.5388308,8
test-OOD,0.21424955,8
test-OOD,0.3931333,8
test-OOD,0.53880036,8
test-OOD,0.7220116,8
test-OOD,0.5599494,8
test-OOD,0.14064072,8
test-OOD,0.28170577,8
test-OOD,0.29087108,8
test-OOD,0.28984684,8
test-OOD,0.9100251,8
test-OOD,0.2280788,8
test-OOD,0.45808405,8
test-OOD,0.93345135,8
test-OOD,0.49006468,8
test-OOD,0.73212004,8
test-OOD,0.29513162,8
test-OOD,0.32648808,8
test-OOD,0.37594706,8
test-OOD,0.47413772,8
test-OOD,0.56053525,8
test-OOD,0.36423668,8
test-OOD,0.97489667,8
test-OOD,0.9791163,8
test-OOD,0.33654645,8
test-OOD,0.867888,8
test-OOD,0.7876477,8
test-OOD,0.4066559,8
test-OOD,0.5415133,8
test-OOD,0.5559491,8
test-OOD,0.48767096,8
test-OOD,0.86753577,8
test-OOD,0.41996717,8
test-OOD,0.9510226,8
test-OOD,0.10312566,8
test-OOD,0.6756249,8
test-OOD,0.88142425,8
test-OOD,0.6283384,8
test-OOD,0.1269707,8
test-OOD,0.4942973,8
test-OOD,0.73646575,8
test-OOD,0.2026192,8
test-OOD,0.63068897,8
test-OOD,0.3014664,8
test-OOD,0.50230527,8
test-OOD,0.62672013,8
test-OOD,0.28876832,8
test-OOD,0.36602086,8
test-OOD,0.31111655,8
test-OOD,0.7632656,8
test-OOD,0.91390246,8
test-OOD,0.6138288,8
test-OOD,0.7662669,8
test-OOD,0.78531915,8
test-OOD,0.29008234,8
test-OOD,0.6622989,8
test-OOD,0.95043015,8
test-OOD,0.41150236,8
test-OOD,0.38956815,8
test-OOD,0.7207284,8
test-OOD,0.2883376,8
test-OOD,0.6654203,8
test-OOD,0.5689668,8
test-OOD,0.24301381,8
test-OOD,0.16183601,8
test-OOD,0.26716146,8
test-OOD,0.9019241,8
test-OOD,0.298188,8
test-OOD,0.2506783,8
test-OOD,0.30114734,8
test-OOD,0.5342896,8
test-OOD,0.597369,8
test-OOD,0.14771254,8
test-OOD,0.5720382,8
test-OOD,0.9148577,8
test-OOD,0.5087003,8
test-OOD,0.45437092,8
test-OOD,0.8879843,8
test-OOD,0.16989133,8
test-OOD,0.33217067,8
test-OOD,0.40397757,8
test-OOD,0.6943193,8
test-OOD,0.77345073,8
test-OOD,0.75822604,8
test-OOD,0.45712814,8
test-OOD,0.29004776,8
test-OOD,0.9427861,8
test-OOD,0.7660705,8
test-OOD,0.3119629,8
test-OOD,0.48110962,8
test-OOD,0.77601224,8
test-OOD,0.5955107,8
test-OOD,0.6204258,8
test-OOD,0.6851239,8
test-OOD,0.85525095,8
test-OOD,0.8928781,8
test-OOD,0.9644815,8
test-OOD,0.7233337,8
test-OOD,0.76526535,8
test-OOD,0.30868205,8
test-OOD,0.4303351,8
test-OOD,0.67474604,8
test-OOD,0.8354514,8
test-OOD,0.64436924,8
test-OOD,0.75436145,8
test-OOD,0.85628414,8
test-OOD,0.84049666,8
test-OOD,0.7703266,8
test-OOD,0.9345566,8
test-OOD,0.88853264,8
test-OOD,0.5746153,8
test-OOD,0.7301008,8
test-OOD,0.8336734,8
test-OOD,0.43819457,8
test-OOD,0.6432122,8
test-OOD,0.36098838,8
test-OOD,0.8786487,8
test-OOD,0.72527045,8
test-OOD,0.1987967,8
test-OOD,0.8275111,8
test-OOD,0.1728131,8
test-OOD,0.46220407,8
test-OOD,0.31409615,8
test-OOD,0.30950105,8
test-OOD,0.51178,8
test-OOD,0.23007365,8
test-OOD,0.49265617,8
test-OOD,0.22537513,8
test-OOD,0.8234146,8
test-OOD,0.23085563,8
test-OOD,0.87253696,8
test-OOD,0.7191906,8
test-OOD,0.6401317,8
test-OOD,0.9426891,8
test-OOD,0.20655385,8
test-OOD,0.9856204,8
test-OOD,0.39643323,8
test-OOD,0.2717615,8
test-OOD,0.2651941,8
test-OOD,0.7738423,8
