data,confidence,balance,fold
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,8.4433705e-05,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.0001010485,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00011265278,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.000114515424,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00012833625,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00016395003,500.0,0
test-OOD,0.000114459544,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.0001097098,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010719523,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,8.37259e-05,500.0,0
test-OOD,0.000113621354,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,7.428229e-05,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,8.992851e-05,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,9.007752e-05,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00012040138,500.0,0
test-OOD,9.9595636e-05,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00012241304,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.000120494515,500.0,0
test-OOD,0.00010475516,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,9.59076e-05,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,9.864569e-05,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00013183802,500.0,0
test-OOD,0.00011222437,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-OOD,0.00010035932,500.0,0
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014575198,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.000145901,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.000118445605,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,9.1623515e-05,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.0001702644,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00015817583,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014549121,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00024981797,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.000114776194,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00032495707,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00022636726,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014472753,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00015707687,500.0,1
test-ID,0.00017791986,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00016279519,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00017683953,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00033238903,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00025101006,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00017432496,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00011941418,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00021487474,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014172867,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00030338764,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00016277656,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014206395,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00020571053,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00010346994,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00010326505,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00017564744,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00012803823,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-ID,0.00014515594,500.0,1
test-OOD,0.00016173348,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00015143305,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00017521903,500.0,1
test-OOD,0.00013761222,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00015720725,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00019278377,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.0003494881,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00018371269,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00016348436,500.0,1
test-OOD,0.00016730279,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00015081838,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00017795712,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00027634203,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00024665147,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00022694468,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00028654933,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00016789883,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00027175993,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014999881,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00015713274,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00018786639,500.0,1
test-OOD,0.0001731515,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.0001816079,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,4.3734908e-05,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00016100705,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00016165897,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00017199665,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00029915944,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00021003187,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00019242987,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00015834346,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
test-OOD,0.00014515594,500.0,1
